x,y,traffic
2206,111,228.400223
2210,111,540.718201
2173,726,35.705128
2174,726,37.51297
2292,111,60.884895
2293,111,5.424667
2331,111,64.097122
2332,111,40.709225
1365,1355,0.367207
1448,1355,16.804348
1451,1355,16.905468
1471,1355,6.646874
1482,1355,43.237587
1483,1355,1324.077393
1552,1355,3.413903
1555,1355,6.074211
1556,1355,0.467596
1558,1355,0.499945
1561,1355,2.473604
1567,1355,3.054765
1569,1355,2.620331
1599,1355,10.288441
1600,1355,9.924832
1651,1355,524.75
1754,1355,0.282538
1766,1355,12.244063
1805,1355,59.572304
1806,1355,14.83219
1807,1355,9.494041
1808,1355,0.139423
1809,1355,0.0625
1810,1355,1.5625
1811,1355,1.5625
1812,1355,0.244318
1813,1355,0.460812
1814,1355,0.299874
1815,1355,0.571241
1816,1355,0.398312
1818,1355,1.056835
1819,1355,0.176471
1820,1355,0.643842
1821,1355,0.490332
1822,1355,2.347888
1823,1355,11.711506
1824,1355,7.1824
1825,1355,13.262171
1826,1355,13.706615
1827,1355,11.367556
1828,1355,14.911622
1829,1355,15.149189
1830,1355,14.265126
1831,1355,12.018614
1832,1355,11.874129
1833,1355,0.190476
1834,1355,0.647952
1835,1355,3.803483
1836,1355,3.373672
1837,1355,11.580786
1838,1355,10.727261
1839,1355,22.018688
1840,1355,74.978622
1841,1355,152.644012
1842,1355,215.034897
1861,1355,118.545639
1864,1355,0.713364
1865,1355,41.526798
1866,1355,11.598194
1875,1355,0.254237
1876,1355,0.330709
1877,1355,0.218536
1996,1355,160.321457
2137,1355,13.660728
2138,1355,8.650447
2139,1355,6.650261
2148,1355,71.390938
2153,1355,307.395081
2244,1355,15.334151
2246,1355,161.519867
2247,1355,27.862913
2248,1355,5.157889
2249,1355,45.223854
2251,1355,6.935587
2252,1355,8.703784
2254,1355,65.411423
2260,1355,0.08176
2265,1355,2.668564
2267,1355,1.957008
2268,1355,5.890313
2269,1355,8.349207
2270,1355,0.74241
2271,1355,0.426554
2272,1355,1.299147
2273,1355,0.426554
2274,1355,0.428125
2275,1355,0.375821
2276,1355,0.212007
2277,1355,0.273923
2282,1355,0.346076
2295,1355,0.673068
2313,1355,0.307281
2315,1355,0.268163
2316,1355,0.443471
2317,1355,0.452159
2318,1355,0.452159
2326,1355,0.897421
2327,1355,1.046497
1,1060,4.653054
32,1060,0.2968
35,1060,0.169535
89,1677,87.496765
36,1060,0.028796
39,1060,0.272567
90,1677,3.288346
91,1677,2.604166
43,1060,0.850702
104,1677,3.668906
105,1677,4.166004
106,1677,4.166004
107,1677,3.649812
54,1060,24.405422
108,1677,3.583541
109,1677,0.454396
110,1677,0.454396
111,1677,0.454396
112,1677,0.181319
120,1677,0.207547
69,1060,9.370363
146,1677,9.578776
147,1677,12.870453
191,1060,12.142038
192,1060,78.801788
193,1060,64.305099
194,1060,79.633217
195,1060,137.980743
206,1060,142.521179
207,1060,90.388535
214,1060,32.300152
215,1060,2.613347
216,1060,1.000665
217,1060,0.708891
218,1060,0.750772
219,1060,0.529846
220,1060,0.428312
221,1060,0.327818
222,1060,0.135736
223,1060,0.191518
224,1060,0.247433
225,1060,0.200697
226,1060,0.29796
227,1060,0.51325
228,1060,1.443641
229,1060,6.251552
230,1060,5.961545
236,1060,3.525461
238,1060,10.621218
239,1060,15.459112
240,1060,0.069204
241,1060,0.060504
242,1060,0.103769
243,1060,0.240726
244,1060,0.221681
245,1060,3.381957
246,1060,17.79912
247,1060,7.358934
248,1060,9.052073
249,1060,9.052073
250,1060,33.745792
251,1060,17.719818
252,1060,19.348339
253,1060,21.743835
254,1060,29.013357
255,1060,0.597515
256,1060,0.641337
257,1060,0.641337
258,1060,1.186311
259,1060,1.092664
404,1060,23.839954
407,1060,1.012836
408,1060,10.312571
409,1060,10.311567
410,1060,8.937258
411,1060,5.338169
412,1060,5.973704
418,1060,22.075188
422,1060,9.266836
423,1060,4.44526
424,1060,7.762134
442,1060,18.758739
552,1060,16.590155
1217,1060,4530.142578
1218,1060,6228.681152
1219,1060,2519.897949
1221,1060,3242.399902
1222,1060,1752.026855
1225,1060,3736.647461
1226,1060,1644.644165
1577,1677,342.355865
1795,1060,63.904282
1906,1677,0.294643
1892,1060,0.077542
2111,1677,207.316071
2112,1677,50.436241
2191,1060,1.311823
2192,1060,7.596095
2193,1060,0.913566
2194,1060,9.806067
2197,1060,168.418198
2198,1060,39.842602
2199,1060,131.029022
2200,1060,56.906979
2201,1060,44.240417
2219,1060,1.468682
2209,1677,4.454543
2329,1677,0.032258
2330,1677,0.032258
2331,1677,0.191626
2332,1677,0.217848
2333,1677,0.246269
2334,1677,0.246269
2335,1677,0.274219
2336,1677,0.21437
2337,1677,0.226318
2338,1677,0.226318
2339,1677,0.300945
2340,1677,0.300945
2341,1677,0.300945
2342,1677,0.330078
2343,1677,0.314039
2344,1677,0.284906
2345,1677,0.332844
2346,1677,0.437477
2347,1677,0.346115
2348,1677,0.188732
2349,1677,0.227501
2350,1677,0.475635
2351,1677,0.511464
2352,1677,0.191464
2353,1677,0.232958
2354,1677,0.552958
2355,1677,0.552958
2356,1677,0.552958
2357,1677,0.404294
2358,1677,0.404294
2359,1677,0.299625
2360,1677,0.474772
2361,1677,0.474772
2362,1677,0.474772
2363,1677,0.408105
2364,1677,0.560148
2365,1677,0.3926
2366,1677,1.49727
2367,1677,0.262775
2368,1677,0.262775
2369,1677,0.262775
2370,1677,0.191954
2371,1677,0.292942
2372,1677,0.359609
2373,1677,0.268247
2374,1677,0.268247
2375,1677,0.268247
2376,1677,0.359609
2377,1677,0.292942
2378,1677,0.204056
215,112,38.313534
216,112,0.974426
217,112,1.201428
218,112,1.231904
219,112,2.046075
220,112,0.671898
235,112,21.961006
236,112,217.411942
237,112,120.717644
238,112,44.75938
239,112,48.300064
240,112,74.533676
241,112,31.401348
242,112,59.418732
243,112,163.322922
414,112,3.451071
425,112,11.53925
426,112,5.74358
427,112,3.293995
428,112,0.641279
429,112,0.037037
431,112,0.0625
499,112,0.07737
501,112,0.912383
502,112,20.232262
878,112,108.686546
879,112,74.215042
880,112,62.996735
881,112,22.560743
882,112,140.02243
893,112,158.390747
894,112,79.701614
895,112,41.231796
896,112,38.072865
897,112,129.687393
919,112,18.920273
920,112,27.870073
467,727,3.828538
468,727,2.099617
469,727,0.015317
470,727,0.015317
471,727,4.519082
472,727,16.436127
473,727,10.076465
474,727,30.754425
475,727,32.477394
476,727,13.018867
477,727,47.625454
485,727,0.757455
504,727,160.895844
565,727,515.420471
566,727,249.879333
567,727,153.3284
568,727,64.480026
1219,112,2.244398
1220,112,0.689754
569,727,24.565691
570,727,27.239031
1290,112,0.402973
1291,112,0.443925
1292,112,0.578808
1293,112,0.172129
1294,112,0.172129
1295,112,0.613097
1296,112,0.690845
1297,112,2.224531
1298,112,3.082744
1299,112,2.270778
1300,112,2.218735
1301,112,1.342831
1302,112,1.467371
1303,112,1.674125
1304,112,3.236737
1305,112,7.615354
1306,112,37.014606
1312,112,1.263753
1325,112,14.95247
1326,112,4.246257
1327,112,0.758467
1328,112,0.541604
1329,112,0.447342
1330,112,0.42488
1331,112,0.053104
1332,112,0.014705
1333,112,0.018125
1334,112,0.369668
1335,112,0.369668
1336,112,0.026581
1337,112,0.026581
1338,112,0.045983
1342,112,2.351881
1343,112,0.208492
1344,112,1.398859
1345,112,0.221169
1346,112,0.223507
1347,112,0.50454
1348,112,0.252489
1349,112,0.292001
1350,112,0.496763
1351,112,1.555202
1352,112,0.308442
1353,112,0.181151
1356,112,1.945305
1357,112,0.660192
1358,112,0.680582
1359,112,2.378386
1375,112,5.099518
1376,112,0.844803
1377,112,2.75601
1387,112,5.115073
1388,112,2.732218
1389,112,0.766091
1390,112,0.286917
1391,112,0.253209
1392,112,0.116148
1393,112,0.188954
1394,112,0.211975
1395,112,1.19115
1396,112,2.148965
1397,112,4.318903
1398,112,18.609268
1399,112,35.700481
1403,112,11.23416
1404,112,4.602409
1405,112,4.347136
1406,112,5.244478
1407,112,4.601192
1408,112,4.861402
1409,112,4.594214
1410,112,4.019543
1411,112,5.204573
1412,112,5.092617
1489,112,5.239723
1490,112,4.0396
1491,112,1.799647
1492,112,0.194659
1493,112,0.172796
1521,112,0.515904
1522,112,48.626488
1523,112,21.920116
1536,112,7.784786
1064,727,78.19471
1065,727,12.805487
1070,727,0.585271
1071,727,1.122934
1073,727,30.85162
1077,727,58.151142
1084,727,3.524412
1085,727,3.850012
1086,727,0.409275
1094,727,12.571107
1095,727,9.066665
1096,727,11.886367
1106,727,22.792511
1107,727,5.927658
1113,727,8.197392
1114,727,1.172611
1115,727,2.912263
1116,727,2.55747
1117,727,0.889042
1118,727,0.922555
1121,727,1.138996
1744,112,8.163159
1745,112,70.102859
1746,112,186.311951
1754,112,9.639217
1260,727,2.328721
1261,727,19.706545
1262,727,17.558298
1263,727,4.660427
1264,727,7.866219
1756,112,8.77414
1757,112,9.128498
1265,727,51.973431
1266,727,6.482557
1267,727,24.63633
1268,727,39.934357
1762,112,37.92038
1831,112,4.070046
1833,112,0.898997
1835,112,2.775221
1836,112,0.120839
1837,112,0.057073
1853,112,5.221819
1854,112,1.404267
1855,112,2.338026
1856,112,5.892459
1861,112,0.630777
1862,112,0.051034
1863,112,4.220111
1864,112,1.952441
1866,112,0.034183
1867,112,0.273338
1868,112,0.003881
1872,112,0.234041
1873,112,0.003881
1874,112,0.00111
1875,112,0.003724
1876,112,0.001538
1877,112,0.002874
1878,112,0.163271
1879,112,0.249805
1880,112,4.202085
1464,727,25.578133
1935,112,79.37159
1579,727,58.79744
1682,727,2.702306
1683,727,81.246513
2234,112,151.116058
1866,727,4.199014
1867,727,9.623902
1868,727,8.860795
1869,727,0.627947
1870,727,0.213497
1871,727,0.193717
1872,727,0.373913
1873,727,0.216323
1874,727,0.15918
1875,727,0.236574
1876,727,0.248913
1877,727,0.316162
2292,112,4.268573
2293,112,7.395686
2294,112,0.467554
1878,727,0.28341
1879,727,0.02439
1880,727,0.200251
1881,727,0.243703
1882,727,0.128399
1883,727,0.492191
1884,727,0.214047
1886,727,0.133562
1887,727,0.292818
1888,727,0.139785
2300,112,2.450516
1889,727,0.648448
1890,727,0.376451
1891,727,0.55335
1892,727,0.093477
1893,727,0.232706
1894,727,0.396517
1895,727,0.402859
1896,727,0.398511
1897,727,0.457662
1898,727,8.707009
2320,112,14.262847
1914,727,0.174659
1915,727,0.756854
2331,112,48.546078
2332,112,146.865738
2060,727,1.107984
2061,727,27.569086
1870,2305,0.018072
1871,2305,0.115502
1872,2305,0.016447
1873,2305,2.560326
1875,2305,4.841916
1876,2305,7.7101
1877,2305,7.700004
1878,2305,5.024518
1879,2305,4.40206
1880,2305,4.288797
1882,2305,3.532732
1883,2305,15.371328
1884,2305,2.921704
6,1356,200.836456
59,1356,64.18129
2153,2305,1.758332
60,1356,72.130524
61,1356,71.259132
62,1356,50.622826
2155,2305,1.227724
2156,2305,1.227724
2157,2305,1.359419
68,1356,35.078957
69,1356,28.879152
70,1356,13.501534
71,1356,16.443502
72,1356,16.370228
73,1356,11.821884
74,1356,82.391731
75,1356,30.551346
76,1356,32.508625
2272,2305,196.081757
2273,2305,73.00074
2274,2305,26.71912
2275,2305,13.437222
2276,2305,6.159483
2277,2305,1.139193
2278,2305,2.952113
2279,2305,6.048409
2284,2305,0.560161
2287,2305,1.799464
2288,2305,4.255863
100,1356,340.714142
107,1356,16.263731
108,1356,1.31392
109,1356,0.299593
2315,2305,22.680702
2316,2305,84.520844
2317,2305,2.969126
2318,2305,4.435468
110,1356,0.291389
111,1356,0.575233
116,1356,76.030342
2319,2305,46.438305
138,1356,4.212023
141,1356,1.162159
142,1356,0.433753
145,1356,8.666517
146,1356,0.608742
151,1356,1.372906
152,1356,2.396724
153,1356,0.67068
154,1356,3.647376
155,1356,1.312637
159,1356,3.645452
160,1356,3.261002
161,1356,0.460421
162,1356,0.319842
164,1356,0.65903
2329,2305,1.028553
2330,2305,0.683494
2331,2305,3.973431
2332,2305,3.578755
2333,2305,0.011628
165,1356,0.263377
166,1356,0.21145
167,1356,0.81858
168,1356,0.760956
171,1356,153.416336
172,1356,26.812847
173,1356,3.219536
2339,2305,1.396042
2367,2305,5.250192
348,1356,652.412903
349,1356,464.270477
350,1356,368.443909
351,1356,375.460327
352,1356,367.16333
353,1356,437.534973
354,1356,611.165161
574,1356,389.07782
1467,1356,0.150929
1517,1356,14.369165
1518,1356,159.783463
1526,1356,36.67075
1527,1356,36.682377
89,1678,17.189365
90,1678,0.810084
91,1678,3.583591
1562,1356,0.738037
104,1678,11.857691
105,1678,1.522902
106,1678,1.700246
1565,1356,0.150929
1569,1356,2.618669
110,1678,17.920395
111,1678,2.149707
112,1678,2.241707
120,1678,0.962628
121,1678,0.346154
1633,1356,50.216835
147,1678,34.878967
1650,1356,242.826813
1652,1356,90.077621
1655,1356,761.162964
1750,1356,0.283941
1789,1356,48.40686
1790,1356,29.314672
1791,1356,4.246661
1792,1356,3.97916
1793,1356,9.360823
1805,1356,71.095497
1806,1356,11.161322
1807,1356,6.512083
1808,1356,0.04
1323,423,105.372009
1324,423,132.557083
1325,423,190.807831
1813,1356,0.029299
1814,1356,0.090909
1816,1356,0.469507
1817,1356,0.889003
1818,1356,1.444444
1819,1356,0.083333
1820,1356,0.174242
1821,1356,0.111111
1822,1356,0.076923
1823,1356,1.523477
1824,1356,1.523477
1825,1356,1.742716
1826,1356,1.929174
1827,1356,1.029073
1828,1356,1.029073
1829,1356,1.112406
1830,1356,1.057432
1831,1356,0.82357
1832,1356,0.641542
1833,1356,0.17412
1835,1356,1.190476
1836,1356,0.511369
1837,1356,0.980933
1838,1356,1.872436
1839,1356,30.846275
1840,1356,206.601974
1841,1356,261.52774
1842,1356,12.240519
1861,1356,10.990709
1862,1356,6.118952
1863,1356,0.519862
1864,1356,4.030742
1865,1356,0.033333
1876,1356,0.254237
1891,1356,0.330709
1440,423,19.240911
1441,423,6.668614
1442,423,9.493875
1443,423,4.291814
1990,1356,19.88736
1992,1356,100.175583
221,1984,11.232313
2130,1356,1.869133
2132,1356,2.821298
2133,1356,1.247046
2134,1356,0.789474
2135,1356,0.954425
2136,1356,4.465955
2137,1356,0.918609
2138,1356,11.468942
2139,1356,15.553124
2140,1356,0.728179
2148,1356,91.469696
2149,1356,62.791946
2163,1356,297.954285
2176,1356,2.678841
1562,423,48.372166
1563,423,85.636879
1564,423,126.382675
1568,423,286.062408
1569,423,196.073578
1570,423,110.103447
1571,423,146.372513
2245,1356,5.317512
2246,1356,2.572922
2247,1356,24.388239
2249,1356,11.967893
2250,1356,15.169471
2251,1356,5.912742
343,1984,142.462158
1572,423,208.031754
1573,423,21.984142
2252,1356,18.325113
2253,1356,1.452282
2255,1356,1.714444
2256,1356,49.903625
2259,1356,5.837368
2260,1356,1.996475
2261,1356,4.053811
2262,1356,0.675933
344,1984,29.794077
2263,1356,4.653666
2264,1356,0.345825
2265,1356,4.100303
2267,1356,0.741516
2268,1356,4.183854
2269,1356,0.369843
2271,1356,0.360551
2272,1356,0.484512
2273,1356,0.699425
358,1984,28.871496
359,1984,63.973583
2274,1356,0.452785
2275,1356,0.389226
2276,1356,0.396282
2277,1356,0.61191
2278,1356,0.425596
2279,1356,0.366708
2280,1356,0.605265
2281,1356,0.409783
2282,1356,0.516728
368,1984,418.34082
2288,1356,0.224992
2293,1356,1.74499
369,1984,93.814491
370,1984,32.724789
2312,1356,2.594511
2327,1356,0.936318
2328,1356,4.821589
2329,1356,1.825327
2330,1356,11.561145
2334,1356,40.316677
2335,1356,138.367661
2401,1356,11.486927
2405,1356,11.050457
476,1984,556.118408
477,1984,547.305542
478,1984,252.267487
479,1984,547.305542
480,1984,252.267487
481,1984,252.267487
482,1984,266.442749
486,1984,13.368387
487,1984,13.368387
1817,423,8.3664
1975,423,1.723185
1976,423,2.259606
1977,423,3.366335
2163,423,1.478018
2273,423,9.464234
2274,423,6.804938
2275,423,0.019698
2276,423,0.388348
2277,423,0.087157
2281,423,0.200565
2283,423,0.029412
2284,423,0.170824
2285,423,0.639945
2286,423,1.668847
2287,423,13.048753
2288,423,2.998484
2313,423,44.352245
2314,423,29.496164
2315,423,29.735788
2316,423,32.520222
2328,423,2.050543
2329,423,2.063434
2330,423,18.657513
2331,423,151.065598
2332,423,99.781433
2333,423,76.048523
2334,423,56.083164
1568,1678,130.388199
1571,1678,16.735773
1572,1678,416.9599
2341,423,1.1066
2344,423,3.815884
1578,1678,4.866665
2345,423,3.687101
2346,423,7.248066
2347,423,5.065046
2348,423,6.33992
2349,423,6.144994
2350,423,28.853279
1325,1984,10014.438477
1894,1678,49.593967
1337,1984,6438.413086
1906,1678,2.364579
2112,1678,11.001042
2329,1678,0.071429
2330,1678,0.162791
2331,1678,0.142941
2332,1678,0.199934
2333,1678,0.136993
2334,1678,0.166126
2335,1678,0.20762
2336,1678,0.20762
2337,1678,0.195708
2338,1678,0.195708
2339,1678,0.292762
2340,1678,0.244778
2341,1678,0.244778
2342,1678,0.220999
2343,1678,0.280814
2344,1678,0.280814
2345,1678,0.407146
2346,1678,0.292974
2347,1678,0.292974
2348,1678,0.298683
2349,1678,0.330078
2350,1678,0.278348
2351,1678,0.278348
2352,1678,0.278348
2353,1678,0.18007
2354,1678,0.243011
2355,1678,0.18007
2356,1678,0.347681
2357,1678,0.347681
2358,1678,0.267827
2359,1678,0.381241
2360,1678,0.265351
2361,1678,0.306844
2362,1678,0.411272
2363,1678,0.295382
2364,1678,0.295382
2365,1678,0.358323
2366,1678,0.358323
2367,1678,0.326065
2368,1678,0.344421
2369,1678,0.292942
1975,1984,75.884277
2370,1678,1.646065
2371,1678,1.136352
2372,1678,1.206686
2373,1678,0.207386
2374,1678,0.207386
2375,1678,0.206687
1977,1984,87.084885
1978,1984,12.031155
1979,1984,5.301136
1980,1984,2.583333
1982,1984,16.321712
1983,1984,8.621714
1984,1984,8.270832
2376,1678,1.136352
2377,1678,0.252701
2378,1678,0.232274
2379,1678,0.275985
2387,1678,0.339535
2388,1678,0.339535
2391,1678,0.520449
2392,1678,0.440449
2393,1678,0.440449
1993,1984,0.777778
1994,1984,0.777778
1995,1984,0.5
1996,1984,0.333333
2394,1678,0.339535
2396,1678,0.719541
2397,1678,0.792082
2398,1678,1.073476
2399,1678,0.972563
2400,1678,0.633027
2401,1678,0.633027
2402,1678,0.633027
2403,1678,0.670709
2404,1678,0.655527
2405,1678,0.655527
2011,1984,0.375
2012,1984,1.45
2013,1984,2.974359
2408,1678,1.462177
2409,1678,1.462177
2410,1678,2.397887
2411,1678,1.413583
2412,1678,1.413583
2417,1678,0.0225
2033,1984,7.169996
2034,1984,0.858871
2035,1984,0.2
2129,1984,15.142875
2130,1984,42.75
2131,1984,74.599998
2132,1984,0.476191
2133,1984,1.07619
2134,1984,1.125
2135,1984,0.558333
2136,1984,2
2137,1984,13.604752
2138,1984,14.100018
2293,1984,19.616085
2294,1984,17.382217
2296,1984,4.861691
2300,1984,15.53767
2301,1984,20.070629
217,113,0.8825
219,113,1.818309
233,113,34.44902
234,113,40.138142
235,113,28.618444
236,113,17.592085
237,113,9.957221
238,113,31.143738
239,113,74.424377
240,113,15.10675
241,113,21.496086
