光伏用户编号,综合倍率,时间,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63,p64,p65,p66,p67,p68,p69,p70,p71,p72,p73,p74,p75,p76,p77,p78,p79,p80,p81,p82,p83,p84,p85,p86,p87,p88,p89,p90,p91,p92,p93,p94,p95,p96
f6,6000,2022-11-16 0:00,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0018,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0018,-0.0018,-0.0018,-0.0007,0.004,0.0144,0.0078,0.0184,0.0315,0.0304,0.0234,0.0713,0.067,0.0531,0.0566,0.0295,0.0374,0.0351,0.0397,0.0454,0.0413,0.0267,0.0467,0.0356,0.0596,0.0415,0.0221,0.0139,0.0203,0.0288,0.0221,0.0154,0.0221,0.0666,0.0378,0.027,0.024,0.0193,0.0232,0.0112,0.0125,0.0113,0.004,0.0023,-0.0011,-0.0002,-0.0019,-0.0016,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-17 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0018,-0.0019,-0.0019,-0.0019,-0.0019,-0.0018,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0018,-0.0017,0.0029,0.0101,0.0464,0.0683,0.0421,0.0507,0.0694,0.0667,0.0726,0.1962,0.202,0.0731,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0006,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-21 0:00,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0006,0.0074,0.0143,0.0229,0.0212,0.0364,0.0542,0.0647,0.1698,0.132,0.1231,0.0716,0.092,0.1379,0.0794,0.1113,0.1173,0.2534,0.2784,0.315,0.1254,0.2366,0.1728,0.1504,0.1272,0.1246,0.1295,0.1257,0.1339,0.1709,0.2212,0.1005,0.1005,0.0784,0.0671,0.0576,0.0498,0.0395,0.0188,0.0161,0.0122,0.0064,0.0011,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-20 0:00,-0.0019,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0019,-0.0018,-0.0018,-0.0019,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,0.0023,0.0185,0.0312,0.0325,0.0613,0.0914,0.0871,0.1007,0.0877,0.1353,0.175,0.1792,0.2082,0.0876,0.1673,0.2491,0.2443,0.1005,0.2355,0.2657,0.2575,0.171,0.2119,0.2004,0.2658,0.2512,0.2444,0.2447,0.2332,0.2239,0.1999,0.1893,0.1757,0.1863,0.1575,0.1239,0.0829,0.0711,0.0579,0.0405,0.0223,0.0085,0.0027,-0.0009,-0.0018,-0.0017,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-23 0:00,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0001,-0.0007,-0.0015,-0.0012,-0.0009,0.0026,0.0075,0.0246,0.0555,0.0528,0.0469,0.0762,0.0107,0.0148,0.0222,0.031,0.0387,0.0475,0.0798,0.0923,0.0524,0.0269,0.0346,0.0465,0.0768,0.0805,0.071,0.0543,0.0557,0.0497,0.0139,0.0329,0.0328,0.0213,0.0265,0.0286,0.0192,0.0045,0.0098,0.0073,0.0071,0.0016,-0.0007,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019
f6,6000,2022-11-22 0:00,-0.0015,-0.0015,-0.0018,-0.0018,-0.0018,-0.0016,-0.0018,-0.0018,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0002,0.0035,0.0091,0.0141,0.0188,0.0101,0.017,0.0166,0.0173,0.0081,0.0325,0.0258,0.0262,0.0425,0.0992,0.0544,0.0172,0.0153,0.0453,0.0518,0.0712,0.0411,0.0414,0.0268,0.0661,0.0803,0.1142,0.1259,0.1047,0.0658,0.0569,0.0748,0.0647,0.079,0.0321,0.0309,0.0278,0.0112,0.0079,0.0044,0.0011,-0.0004,-0.001,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0016,-0.0018,-0.0018,-0.0019,-0.0019,-0.0019,-0.0019,-0.0016,-0.0018,-0.0016,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-25 0:00,-0.0018,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0005,0.0069,0.0089,0.0158,0.0141,0.0119,0.017,0.0159,0.0194,0.0173,0.0327,0.0291,0.0296,0.0155,0.093,0.0582,0.0607,0.0532,0.0619,0.0494,0.0713,0.033,0.0708,0.0381,0.0471,0.0678,0.0664,0.048,0.0434,0.0678,0.0753,0.072,0.0682,0.0628,0.0362,0.0263,0.0273,0.0212,0.0148,0.0055,0.0061,0,-0.0019,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0016,-0.0016,-0.0018,-0.0017,-0.0016,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018
f6,6000,2022-11-27 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0015,0.0066,0.0097,0.009,0.015,0.0146,0.0192,0.0343,0.0371,0.0407,0.0586,0.0555,0.0615,0.1201,0.076,0.0805,0.1119,0.1393,0.086,0.1442,0.2045,0.1337,0.0864,0.0941,0.1256,0.163,0.1756,0.143,0.1254,0.0862,0.137,0.1737,0.1818,0.2026,0.1378,0.152,0.0957,0.1024,0.0544,0.0347,0.0212,0.0106,0.0032,-0.0012,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-26 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0018,-0.0017,0,0.0047,0.0135,0.0307,0.0124,0.0436,0.0653,0.1651,0.1917,0.1234,0.217,0.255,0.2899,0.2411,0.3256,0.3621,0.4168,0.208,0.3547,0.3979,0.2061,0.0864,0.1534,0.106,0.1578,0.1944,0.2278,0.1347,0.161,0.143,0.245,0.2504,0.1525,0.0904,0.1203,0.1038,0.0576,0.0689,0.0526,0.0332,0.0229,0.0078,-0.0003,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-24 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0015,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0006,0.0017,0.0116,0.0237,0.0227,0.0354,0.0685,0.0555,0.0605,0.097,0.1142,0.0806,0.0944,0.0881,0.082,0.071,0.11,0.0924,0.0622,0.094,0.1755,0.1796,0.1045,0.1009,0.1273,0.0855,0.0842,0.0805,0.0871,0.0443,0.035,0.0444,0.0269,0.0156,0.008,0.0085,0.0072,0.0026,0.0019,0.0004,-0.0005,-0.0014,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0018,-0.0019,-0.0018,-0.0019,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0019
f6,6000,2022-11-28 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.001,0.0045,0.0127,0.0112,0.0352,0.0317,0.0903,0.0694,0.0866,0.1511,0.1257,0.1238,0.2097,0.1416,0.2305,0.2713,0.3051,0.3103,0.2942,0.2223,0.2919,0.1786,0.2457,0.2042,0.0914,0.0856,0.0346,0.0446,0.1165,0.1262,0.0623,0.0398,0.0396,0.0496,0.0514,0.0465,0.0261,0.0247,0.0369,0.0572,0.0306,0.0075,0.0012,-0.0013,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-30 0:00,-0.0018,-0.0018,-0.0015,-0.0015,-0.0015,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0005,0.0058,0.0041,0.0077,0.0213,0.0131,0.0106,0.0209,0.0281,0.0161,0.0234,0.028,0.0393,0.034,0.058,0.0446,0.046,0.0554,0.0372,0.0963,0.0799,0.0833,0.0605,0.0555,0.0639,0.064,0.0744,0.0911,0.0484,0.0532,0.0401,0.0446,0.034,0.0424,0.0265,0.021,0.0155,0.0102,0.0044,0.0044,-0.0005,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0015,-0.0015,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018
f6,6000,2022-11-29 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0015,0.0011,0.007,0.0177,0.0154,0.0296,0.0617,0.0867,0.1128,0.153,0.1714,0.2344,0.252,0.2734,0.2888,0.2976,0.3085,0.3212,0.3235,0.3185,0.3313,0.3219,0.3263,0.3296,0.3257,0.3271,0.3244,0.3139,0.2968,0.2745,0.261,0.2441,0.2242,0.2019,0.1784,0.1549,0.107,0.0989,0.0689,0.0451,0.0271,0.0156,0.0048,-0.0007,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017
f6,6000,2022-12-1 0:00,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,0.0013,0.0044,0.0085,0.0119,0.0167,0.0298,0.0299,0.0268,0.0415,0.0406,0.0464,0.0728,0.1503,0.1475,0.127,0.1607,0.1164,0.1524,0.204,0.2106,0.1061,0.1395,0.1157,0.1032,0.117,0.1112,0.0915,0.0874,0.0903,0.0651,0.0844,0.0818,0.0577,0.0402,0.0458,0.0306,0.0319,0.01,0.0114,0.0077,0.0033,-0.0009,-0.0017,-0.0017,-0.0015,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017
f6,6000,2022-12-2 0:00,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,0.004,0.0107,0.023,0.0132,0.0101,0.0458,0.0376,0.071,0.0467,0.0514,0.0646,0.0885,0.1039,0.1648,0.1387,0.1407,0.1246,0.1542,0.1328,0.1179,0.1227,0.1408,0.1013,0.1256,0.1156,0.0999,0.0886,0.0971,0.0644,0.0719,0.078,0.0589,0.0746,0.0291,0.032,0.0283,0.0194,0.0291,0.0127,0.0123,0.0042,0.0004,-0.0016,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017
f6,6000,2022-12-3 0:00,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0017,-0.0016,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0003,0.0074,0.0279,0.043,0.0343,0.0401,0.0409,0.0514,0.0617,0.0847,0.0942,0.1259,0.1369,0.2193,0.3366,0.2268,0.2328,0.157,0.2283,0.1521,0.2452,0.2422,0.3518,0.3074,0.1499,0.1761,0.162,0.1638,0.1438,0.1491,0.2146,0.154,0.1643,0.1476,0.1311,0.0622,0.047,0.057,0.044,0.025,0.0197,0.0156,0.0034,-0.0014,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-12-4 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0017,-0.0015,-0.0015,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0009,0.0032,0.0103,0.0133,0.0245,0.0366,0.0321,0.0345,0.0344,0.0351,0.0302,0.0217,0.0301,0.0436,0.0665,0.0564,0.0613,0.0622,0.0612,0.076,0.0755,0.0587,0.0631,0.0752,0.0705,0.0726,0.1445,0.1141,0.0991,0.1039,0.1152,0.1126,0.1026,0.0836,0.0766,0.0566,0.0516,0.0526,0.0308,0.022,0.0064,0.0035,-0.0005,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0015,-0.0015,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018
f6,6000,2022-12-5 0:00,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0016,-0.0017,-0.001,0.0002,0.0022,0.0077,0.0103,0.0113,0.0106,0.0078,0.0104,0.0258,0.029,0.0236,0.0258,0.0424,0.0535,0.0767,0.0888,0.1069,0.1484,0.1269,0.1836,0.2067,0.1945,0.1394,0.1399,0.1234,0.1352,0.0808,0.0895,0.0553,0.045,0.0556,0.0491,0.0432,0.0305,0.0255,0.0141,0.0135,0.0149,0.0103,0.0042,-0.0003,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017
f6,6000,2022-12-6 0:00,-0.0016,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,0.0029,0.014,0.0166,0.0297,0.042,0.0456,0.0491,0.0728,0.0847,0.1084,0.1211,0.1594,0.1812,0.2039,0.3296,0.1784,0.17,0.1777,0.2019,0.1575,0.1756,0.1974,0.1365,0.111,0.0855,0.0988,0.0822,0.0823,0.0668,0.0775,0.0525,0.0455,0.0407,0.0383,0.0349,0.0353,0.0265,0.0216,0.0182,0.0064,0.0033,-0.0001,-0.0017,-0.0016,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0017,-0.0017
f6,6000,2022-12-7 0:00,-0.0017,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0016,-0.0017,-0.0016,-0.0017,-0.0011,0.0034,0.0053,0.0064,0.0151,0.0145,0.0282,0.0529,0.0755,0.0807,0.0656,0.0854,0.1274,0.1291,0.1332,0.074,0.0548,0.0487,0.0501,0.0582,0.1157,0.1116,0.1254,0.1024,0.0982,0.0946,0.1319,0.1104,0.1179,0.0897,0.0906,0.08,0.0413,0.0559,0.0541,0.0406,0.025,0.0221,0.0282,0.0166,0.0094,0.001,-0.0015,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0019,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017
f6,6000,2022-12-8 0:00,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0016,-0.0017,-0.0017,-0.0008,0.0023,0.0022,0.0171,0.0146,0.0221,0.0312,0.0525,0.0469,0.0865,0.0974,0.1235,0.1445,0.1814,0.1796,0.1936,0.1993,0.2547,0.3019,0.2408,0.2329,0.2457,0.2293,0.2193,0.1875,0.4277,0.135,0.1318,0.1234,0.1112,0.1182,0.136,0.1143,0.1126,0.1036,0.0799,0.0647,0.0457,0.0254,0.0149,0.0061,0.0011,-0.0015,-0.0018,-0.0018,-0.0018,-0.0018,-0.0015,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0016,-0.0018,-0.0018,-0.0018,-0.0018
f6,6000,2022-12-10 0:00,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0004,0.0044,0.013,0.0248,0.0255,0.0299,0.0498,0.0649,0.0866,0.0824,0.1083,0.1131,0.1028,0.0906,0.1151,0.1383,0.1876,0.1448,0.14,0.158,0.1891,0.2089,0.1382,0.1376,0.145,0.1353,0.1436,0.1748,0.1452,0.0961,0.0923,0.0959,0.0763,0.067,0.0609,0.0632,0.045,0.029,0.0159,0.0127,0.0068,0.0024,-0.0016,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0015,-0.0018,-0.0018,-0.0016,-0.0018,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018
f6,6000,2022-12-11 0:00,-0.0017,-0.0017,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0018,-0.0015,-0.0017,-0.0015,-0.0003,0.0027,0.0104,0.0163,0.0185,0.0296,0.0411,0.0358,0.0449,0.0494,0.0757,0.06,0.0688,0.0852,0.1463,0.1506,0.149,0.1954,0.1873,0.1922,0.1851,0.1775,0.2264,0.1961,0.1801,0.1825,0.1429,0.132,0.1381,0.1171,0.0989,0.0895,0.1086,0.0459,0.0618,0.0281,0.0354,0.0314,0.0279,0.011,0.0049,0.0008,-0.0016,-0.0018,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0018,-0.0015,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0018
f6,6000,2022-12-12 0:00,-0.0018,-0.0017,-0.0017,-0.0017,-0.0017,-0.0015,-0.0017,-0.0018,-0.0018,-0.0017,-0.0015,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017,-0.0017,-0.0017,-0.0013,0.0036,0.0121,0.0225,0.0432,0.0867,0.07,0.0543,0.0655,0.0897,0.0865,0.0696,0.0835,0.0791,0.134,0.1554,0.1258,0.1265,0.1153,0.1074,0.1176,0.0871,0.0854,0.0848,0.134,0.1177,0.1078,0.0876,0.0909,0.098,0.0991,0.097,0.0867,0.0761,0.0612,0.0738,0.0537,0.0418,0.0334,0.0172,0.0096,0.0025,-0.0015,-0.0018,-0.0018,-0.0017,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0018,-0.0019,-0.0019,-0.0018,-0.0018,-0.0019,-0.0018,-0.0018,-0.0019,-0.0018,-0.0017,-0.0017,-0.0018,-0.0018,-0.0017,-0.0017,-0.0017,-0.0018,-0.0017
